step,window,mse,tu,pocid
1,10,9.203571578507246,1.7680968954746974,0.4899919935948759
1,11,9.250182751424498,1.7756549228211793,0.5056089743589743
1,12,9.168270563931209,1.7585223942757426,0.49318364073777066
1,13,8.98758156447298,1.7224941085930159,0.5
1,14,8.9227524778224,1.7086899505776543,0.4963855421686747
1,15,8.567987052429439,1.6394358232665676,0.4991961414790997
1,16,8.405894123893804,1.6071301473577477,0.49396621078037006
1,17,8.633228161477904,1.6492725816270812,0.5040257648953301
1,18,8.618916240397528,1.6452162881110044,0.49556809024979853
1,19,8.596726432706093,1.6396639601963159,0.5016129032258064
1,20,8.55498202080531,1.6303873732386365,0.5012106537530266
1,21,8.680205785675822,1.6529177932063635,0.49596122778675283
1,22,8.824058705110934,1.6789548883417598,0.49555375909458366
1,23,8.757982516540817,1.6650362385734165,0.49838187702265374
1,24,8.726662626090873,1.6577416051921725,0.4931174089068826
1,25,8.7507863284711,1.660980992748078,0.48946515397082657
1,26,8.802566113724433,1.6694609201382171,0.4906731549067315
1,27,9.071295530212845,1.7190304444654434,0.487012987012987
1,28,8.962101222041705,1.6969621748729786,0.4882209585702681
1,29,8.915235723938578,1.6867192107498603,0.4975609756097561
1,30,8.775737513696777,1.6589725718436594,0.49227013832384053
1,31,8.678732766829535,1.6393091920029363,0.49348534201954397
1,32,8.719322569863264,1.645634270825861,0.49225753871230643
1,33,8.845528513141204,1.6680935204031362,0.49429037520391517
1,34,8.82664576090703,1.6631809757652547,0.49551020408163265
1,35,8.854740769244737,1.667150387826637,0.4959150326797386
1,36,8.887322777686927,1.6719321185997515,0.4938675388389207
1,37,8.730212121658486,1.6410181999995832,0.4909983633387889
1,38,8.675550606424608,1.6294108779832996,0.49385749385749383
1,39,8.681005713934429,1.6291605727096876,0.4926229508196721
1,40,8.607862340625287,1.6141099174458555,0.4938474159146842
1,41,8.467984390530926,1.5865815365219038,0.49589490968801314
1,42,8.456011995708941,1.5830430693582747,0.49958915365653245
1,43,8.463773692342837,1.5832013343844016,0.49917763157894735
1,44,8.745768878738,1.6345954423480646,0.49876543209876545
1,45,8.67783586390262,1.6205888157616046,0.5041186161449753
1,46,8.65367516433086,1.6147489092204348,0.5061830173124485
1,47,8.673101088100477,1.6170391951891683,0.5066006600660066
1,48,8.666531440407377,1.614496236116518,0.5070189925681255
1,49,8.688655341505969,1.617283340696094,0.5066115702479339
1,50,8.709363860766475,1.6198054108091529,0.5062034739454094
1,51,8.693428860283298,1.6155148127283738,0.5049668874172185
1,52,8.691247562275613,1.6137907248575398,0.503728251864126
1,53,8.706359965819054,1.6152597869180774,0.5
1,54,8.711003667035499,1.6148204449353827,0.5012448132780083
1,55,8.677316820690292,1.6072362354245522,0.5033222591362126
1,56,8.671826207074906,1.6048909520674774,0.5004156275976724
1,57,8.723315977445003,1.6130962107824276,0.502495840266223
1,58,8.715826222962345,1.610381306183161,0.5004163197335554
1,59,8.744501633703704,1.6143382399562598,0.5008333333333334
1,60,8.557580904828098,1.5785195286709737,0.5012510425354462
1,61,8.570031330365426,1.5795015947983893,0.5025041736227045
1,62,8.59218916587766,1.5822637684170733,0.49874686716791977
1,63,8.092519905611297,1.4890482257580127,0.4974916387959866
1,64,7.9817098060437,1.4674056025570081,0.497071129707113
1,65,8.042210912339478,1.477326634367762,0.49748743718592964
