step,window,mse,tu,pocid
1,10,0.3662709410339537,2.326901982094485,0.4835868694955965
1,11,0.8078540919268491,5.1386156732107535,0.49038461538461536
1,12,1.5847420366183245,9.997105314312003,0.5012028869286287
1,13,4.625786718260293,29.38883862250276,0.5008025682182986
1,14,206.6832386049293,1316.4767719374697,0.5148594377510041
1,15,840.5730714754966,5361.392434194051,0.5080385852090032
1,16,71.10914636333551,453.0452631939993,0.4915526950925181
1,17,5323.1206923616755,33899.026191805504,0.49838969404186795
1,18,9.057975815884662,57.637282044532625,0.4794520547945205
1,19,2.654246275250975,16.958986193858276,0.4959677419354839
1,20,1.6456894112676272,10.522771213899688,0.4915254237288136
1,21,1.0338686448214145,6.605691876392142,0.48465266558966075
1,22,0.6330828259113555,4.043583239693121,0.4834276475343573
1,23,0.4968408173228945,3.171014516961857,0.4741100323624595
1,24,0.41781510552986423,2.6720078403046545,0.4761133603238866
1,25,0.3995864402688512,2.563543823042103,0.48703403565640196
1,26,0.4772648629128738,3.0594167384906212,0.48661800486618007
1,27,0.4354637027894286,2.8123627466670165,0.4788961038961039
1,28,0.4016786353662488,2.5794057645730866,0.4744110479285134
1,29,0.3803896285635152,2.448997969211823,0.4813008130081301
1,30,0.34249460197589576,2.207083893620528,0.48576078112286414
1,31,0.32808029715075065,2.112071862240271,0.48534201954397393
1,32,0.31281891884714963,2.0039368917020752,0.4808475957620212
1,33,0.29736155820021204,1.9126780749668089,0.4893964110929853
1,34,0.29236994542170947,1.879928379459061,0.48081632653061224
1,35,0.28397908411934886,1.824562294018232,0.49019607843137253
1,36,0.2802681717200114,1.8005650824535206,0.48160261651676206
1,37,0.27808894546963203,1.7871271373360862,0.4713584288052373
1,38,0.2739656543805212,1.7634014292110476,0.47174447174447176
1,39,0.2738848354391743,1.7641592999502367,0.4745901639344262
1,40,0.2827667927340481,1.820644355588043,0.4815422477440525
1,41,0.2721964984582469,1.7525722152572945,0.4802955665024631
1,42,0.266183358363885,1.7132063427812243,0.48726376335250615
1,43,0.2513324592949439,1.6158558396889389,0.4934210526315789
1,44,0.2453091941132716,1.5768822076041418,0.47901234567901235
1,45,0.2424126367276645,1.560065189331599,0.4917627677100494
1,46,0.2395273726350086,1.5396271638838317,0.47815333882934874
1,47,0.23851766344184747,1.5337460416100066,0.4744224422442244
1,48,0.2368042858233992,1.5241436662866201,0.4838976052848885
1,49,0.23655895895965,1.5211467957035887,0.484297520661157
1,50,0.22913955763539554,1.4737618914293493,0.48304383788254757
1,51,0.22385995503597642,1.4392506082968795,0.4759933774834437
1,52,0.2223021451445087,1.4297084568945588,0.4896437448218724
1,53,0.22075964286242955,1.418154863945981,0.47429519071310117
1,54,0.21734155737794827,1.3959071150156563,0.48132780082987553
1,55,0.21256292616149597,1.3641645674972966,0.48255813953488375
1,56,0.21339707441560407,1.3692069002292124,0.486284289276808
1,57,0.21414989693445477,1.3723240013959432,0.4858569051580699
1,58,0.21191784689764004,1.362210534261771,0.49375520399666945
1,59,0.2197568676427404,1.4113649764392602,0.4825
1,60,0.2198062569247735,1.4109286539660257,0.48874061718098416
1,61,0.22186132267249195,1.4226575358920333,0.48914858096828046
1,62,0.2208594940083869,1.4158271831345095,0.48621553884711777
1,63,0.22029313536102352,1.411459724596107,0.4899665551839465
1,64,0.21849557061657265,1.4004200341451043,0.48619246861924686
1,65,0.21767324708059285,1.3966061167996058,0.4824120603015075
1,66,0.21681591139857337,1.3902852858804766,0.47778709136630343
1,67,0.21654898550890095,1.3883028818060472,0.47818791946308725
1,68,0.2166447197518885,1.3886773907392211,0.473551637279597
1,69,0.21619410755217383,1.3851421351289133,0.4865546218487395
1,70,0.2130319084026097,1.3657416624306233,0.4878048780487805
1,71,0.20928494421234556,1.3415692841090803,0.48737373737373735
1,72,0.20784594162263595,1.3331791559498187,0.4869418702611626
1,73,0.2074151054327571,1.3289566834094246,0.4822934232715008
1,74,0.2042610899095282,1.311551726600819,0.4869198312236287
1,75,0.20371823060699382,1.3078987647959643,0.4856418918918919
1,76,0.2030189971147229,1.3003561996156263,0.4902789518174134
1,77,0.20251911591327224,1.2995749069736438,0.49153976311336717
1,78,0.20165572557101988,1.2947457641193145,0.49364944961896695
1,79,0.19930004564436157,1.2798750817181173,0.48898305084745763
1,80,0.19743601579049944,1.2680278837621795,0.48770144189991516
1,81,0.19592793525797156,1.2590117680261603,0.48896434634974534
1,82,0.194990999442232,1.2504229397330109,0.4927782497875956
1,83,0.19492842365059604,1.2509008029679065,0.4914965986394558
1,84,0.19394695827039396,1.2449672698978234,0.4825531914893617
1,85,0.1954785611633926,1.254396460864422,0.48722316865417375
1,86,0.19583948977544943,1.2561865121709639,0.4833759590792839
1,87,0.1926919462179227,1.235888281809923,0.48293515358361777
1,88,0.19174350797609918,1.2290056618353706,0.484201537147737
1,89,0.19005658890635438,1.2166620717664323,0.4931623931623932
1,90,0.1888938322622207,1.2083387692247947,0.49529512403763903
1,91,0.1904415889412264,1.2195921523785158,0.4905821917808219
1,92,0.19027110210733594,1.219611136754242,0.4952870608397601
1,93,0.19022049899297175,1.2187105547071162,0.49313893653516294
1,94,0.19069836058104556,1.2214850184712989,0.4892703862660944
1,95,0.19135794637118783,1.2243389674234704,0.49054982817869414
1,96,0.1913589918767822,1.2243244478796567,0.48409286328460877
1,97,0.19032873811402717,1.2173550292218165,0.4853700516351119
1,98,0.19055682944804675,1.217830652030363,0.48148148148148145
1,99,0.19084980649593397,1.2187270921284161,0.47758620689655173
1,100,0.19021856632849657,1.2143042928641925,0.48058671268334774
1,101,0.18918860256779635,1.206775395816505,0.48013816925734026
1,102,0.18948707243358273,1.2077994692199834,0.4788245462402766
1,103,0.19005655871813354,1.2106774762043535,0.4809688581314879
1,104,0.18908533684218193,1.2032888186548125,0.48138528138528136
1,105,0.1885688371989605,1.1998646068410779,0.48180242634315423
1,106,0.18825092672341515,1.1976524378762567,0.48048568950563747
1,107,0.18879024701448038,1.2007412941892996,0.4791666666666667
1,108,0.18839829748233636,1.1971405414894878,0.4787141615986099
