step,window,mse,tu,pocid
1,10,0.3420488491281914,2.172890068837067,0.4955964771817454
1,11,0.3378373831953347,2.1508318165761486,0.5
1,12,0.3365525037022185,2.1466120372016557,0.5012028869286287
1,13,0.33211107758605307,2.1200357211002756,0.5096308186195827
1,14,0.32688029808299857,2.0848027447372974,0.5052208835341365
1,15,0.3243143110057163,2.0661244823235148,0.5040192926045016
1,16,0.319846366409225,2.0369327552679595,0.505229283990346
1,17,0.3110843398658078,1.9810858544566428,0.5040257648953301
1,18,0.3057861492541856,1.9458633272390977,0.5020145044319098
1,19,0.3002153540340502,1.9157743019048439,0.5048387096774194
1,20,0.2946311901192718,1.8795020910853835,0.5004035512510089
1,21,0.2949026140746724,1.8806399361356694,0.4983844911147011
1,22,0.2918104713033324,1.8624656746513857,0.5068714632174616
1,23,0.29051572968536493,1.8541777394132781,0.5072815533980582
1,24,0.2883647894754835,1.8440570414814617,0.5060728744939271
1,25,0.2805799849648838,1.7988922741635085,0.5089141004862237
1,26,0.2792099993710011,1.790503573170705,0.5036496350364964
1,27,0.27511788762806627,1.7710704190145397,0.5032467532467533
1,28,0.2729770343009296,1.7613005492186875,0.5060926076360682
1,29,0.27123566287443535,1.749287312733845,0.5032520325203252
1,30,0.27162079269686273,1.7509234238459,0.5028478437754271
1,31,0.2727569478845457,1.7573203386627967,0.497557003257329
1,32,0.2703774620139454,1.740700327322574,0.4979625101874491
1,33,0.2701301194507884,1.738391257770549,0.4934747145187602
1,34,0.2692595412272108,1.7314345350482514,0.4946938775510204
1,35,0.2686792975698983,1.7262826159028404,0.49673202614379086
1,36,0.2680750606005268,1.7221401439491095,0.49141455437448894
1,37,0.2681209849090743,1.7200956318766516,0.49263502454991814
1,38,0.2670846862344161,1.7177617881756733,0.49385749385749383
1,39,0.2640969960865209,1.701756009717048,0.4967213114754098
1,40,0.2637389908887065,1.6972992909487434,0.49056603773584906
1,41,0.2623069688040503,1.689807265841415,0.48932676518883417
1,42,0.26311217803706743,1.692112883565422,0.49219391947411667
1,43,0.262885828859649,1.6901171894272837,0.48848684210526316
1,44,0.2614683617777777,1.6815843287475787,0.49135802469135803
1,45,0.260190557664287,1.6735576564643486,0.49670510708401977
1,46,0.2597964741265915,1.6702383762682742,0.5020610057708161
1,47,0.25992988935093503,1.6678391484559791,0.5016501650165016
1,48,0.25915178759886226,1.6674401465206332,0.5037159372419489
1,49,0.26240816226262625,1.686596420545728,0.5016528925619834
1,50,0.26328935640474216,1.6934496008965843,0.5004135649296939
1,51,0.26040636608167766,1.674093712964699,0.5008278145695364
1,52,0.2593247681073368,1.6679534701311882,0.4987572493786247
1,53,0.2610464949281371,1.6776690529448066,0.5024875621890548
1,54,0.25924281751498385,1.6650152483488265,0.5020746887966805
1,55,0.25693417395256546,1.6484356795208215,0.5074750830564784
1,56,0.25671788204950585,1.6463118932227296,0.5045719035743973
1,57,0.2562626649057127,1.6470702914661404,0.5041597337770383
1,58,0.25631318428624295,1.6474592089029112,0.5054121565362198
1,59,0.25748591749537036,1.6536510058684368,0.5041666666666667
1,60,0.2580517569224353,1.6561846490729317,0.49958298582151794
1,61,0.2588485725236505,1.6604324445017649,0.5
1,62,0.2583309119966583,1.656007748889958,0.49624060150375937
1,63,0.25911134475473807,1.6594725924449154,0.49498327759197325
1,64,0.25796615666573686,1.6532014230063523,0.499581589958159
1,65,0.25807018331844406,1.653092014343298,0.49581239530988275
1,66,0.2577771900847537,1.6529703157994176,0.4945515507124895
1,67,0.25821384134414616,1.655819694175308,0.49580536912751677
1,68,0.2579857020188451,1.6537718129620318,0.49622166246851385
1,69,0.25793704387861816,1.6537022053388812,0.4966386554621849
1,70,0.25883049620970006,1.6565646359325628,0.4978973927670311
1,71,0.2591754152581369,1.660288628182203,0.49326599326599324
1,72,0.25889329045586446,1.6562416339510946,0.4970513900589722
1,73,0.25842506295109613,1.6566795562348404,0.4991568296795953
1,74,0.2573815274205345,1.6536127175666817,0.5021097046413502
1,75,0.25721345570007503,1.6483848230214608,0.5
1,76,0.2571848298995022,1.6452616927856023,0.4978867286559594
1,77,0.25514774242714794,1.6350994311363503,0.4949238578680203
1,78,0.2549259840003763,1.6387037994902247,0.49364944961896695
1,79,0.25606868022033896,1.6457710875020741,0.49745762711864405
1,80,0.2561931094091038,1.6463445196619206,0.4919423240033927
1,81,0.25615613883606864,1.6457601821019858,0.48896434634974534
1,82,0.25604143150571135,1.6442938322883969,0.48853016142735767
1,83,0.2559534659807256,1.640572183209515,0.48639455782312924
1,84,0.25456586136548465,1.633484808050742,0.4868085106382979
1,85,0.25426583228657956,1.6311673239014748,0.48807495741056217
1,86,0.25454909386568153,1.6315776826868733,0.4876385336743393
1,87,0.2545706279806598,1.6324285575048008,0.4872013651877133
1,88,0.2547790951646266,1.6326192189334385,0.48676345004269855
1,89,0.2544039775821463,1.62957339605734,0.4897435897435897
1,90,0.25469703297595286,1.6301264558541002,0.49016253207869975
1,91,0.2545338835559361,1.6303315145675792,0.4905821917808219
1,92,0.2542489487708274,1.6291272383201705,0.4892887746358183
1,93,0.2545945215303983,1.6314994406205816,0.48713550600343053
1,94,0.2573740137281831,1.6481310989328506,0.4858369098712446
1,95,0.2588383885967926,1.6568888701272704,0.4802405498281787
1,96,0.25892747529760196,1.656990108296901,0.4832330180567498
1,97,0.2583992813100019,1.6528767632857373,0.4845094664371773
1,98,0.2593539964532491,1.6574130355618648,0.48578811369509045
1,99,0.26041207221647505,1.6636608517855254,0.4844827586206897
1,100,0.2600667849621321,1.6595972522050364,0.4883520276100086
1,101,0.25970910899443483,1.6568549386938016,0.48877374784110533
1,102,0.2588587183270911,1.6501340437040908,0.4909248055315471
1,103,0.25910381045174935,1.6506077095067957,0.48788927335640137
1,104,0.25911773024819623,1.649596593935534,0.48744588744588746
1,105,0.25984945175524743,1.6538603654469026,0.48700173310225303
1,106,0.26031752008576664,1.656714180853493,0.4856895056374675
1,107,0.26031695659047066,1.6549950817985482,0.4878472222222222
1,108,0.26037973799884157,1.6527376239663776,0.4891398783666377
1,109,0.26017093777101447,1.6525724146449436,0.48782608695652174
1,110,0.26026542944879605,1.6516609013792318,0.48912097476066146
1,111,0.26034456116240806,1.6490098085456277,0.4886759581881533
1,112,0.25942781225709577,1.6463515592712,0.4891020052310375
1,113,0.2598675204508435,1.6483071608720232,0.4895287958115183
1,114,0.2607135937826298,1.6524653302409198,0.4908296943231441
1,115,0.26133683798853924,1.6552018538157645,0.49038461538461536
1,116,0.262537920086517,1.6606410407778127,0.4916885389326334
1,117,0.26320122435590587,1.664445221833364,0.4903677758318739
1,118,0.26215610905930475,1.6564958437579467,0.4934268185801928
1,119,0.2619047157826512,1.653122136243646,0.49473684210526314
1,120,0.26156437263974247,1.6461355214032112,0.4942932396839333
1,121,0.2600317329554775,1.635626471326375,0.4947275922671353
